1A8C00,CCCCE2,00,00,00,00,00,00
1A9EBB,CCB967,00,00,00,00,00,00
1A80D2,CCA393,00,00,00,00,00,00
1A9904,CC8F73,00,00,00,00,00,00
1A8F00,CC7B17,00,00,00,00,00,00
1A92D0,CC6619,00,00,00,00,00,00
1A8ABD,CC5140,00,00,00,00,00,00
1A92DE,CC3FBC,00,00,00,00,00,00
1A9760,CC2E22,00,00,00,00,00,00
1A8CA2,CC1CE1,00,00,00,00,00,00
1A8CD6,CC0BCF,00,00,00,00,00,00
1A8B35,CBFC87,00,00,00,00,00,00
1A998A,CBEDA5,00,00,00,00,00,00
1A94A4,CBDE78,00,00,00,00,00,00
1A8960,CBD072,00,00,00,00,00,00
1A9BF7,CBC1F0,00,00,00,00,00,00
1A8822,CBB4B1,00,00,00,00,00,00
1A8F9D,CBA9DF,00,00,00,00,00,00
1A9982,CB9F39,00,00,00,00,00,00
1A8D06,CB9388,00,00,00,00,00,00
1A95F1,CB8812,00,00,00,00,00,00
1A9508,CB7E89,00,00,00,00,00,00
1A91DC,CB734D,00,00,00,00,00,00
1A8BD1,CB684B,00,00,00,00,00,00
1A8D08,CB5F4F,00,00,00,00,00,00
1A8ABE,CB55B6,00,00,00,00,00,00
1A8F01,CB4C85,00,00,00,00,00,00
1A8FC5,CB4491,00,00,00,00,00,00
1A9AF8,CB3DF7,00,00,00,00,00,00
1A8FB2,CB3741,00,00,00,00,00,00
1A920D,CB30BC,00,00,00,00,00,00
1A8F36,CB2AD9,00,00,00,00,00,00
1A89C9,CB2657,00,00,00,00,00,00
1A94C6,CB21A6,00,00,00,00,00,00
1A921F,CB1E24,00,00,00,00,00,00
1A861C,CB2081,00,00,00,00,00,00
1A9A85,CB1F95,00,00,00,00,00,00
1A92E3,CB1EAE,00,00,00,00,00,00
1A88A2,CB1D73,00,00,00,00,00,00
1A8E24,CB1DE8,00,00,00,00,00,00
1A8DC5,CB1E3A,00,00,00,00,00,00
1A90CB,CB1E93,00,00,00,00,00,00
1A9169,CB2020,00,00,00,00,00,00
1A9210,CB1F87,00,00,00,00,00,00
1A9BB0,CB20AA,00,00,00,00,00,00
1A8B15,CB21B8,00,00,00,00,00,00
1A8C14,CB229E,00,00,00,00,00,00
1A9E05,CB2054,00,00,00,00,00,00
1A8FB6,CB22C2,00,00,00,00,00,00
1A8F8B,CB27E0,00,00,00,00,00,00
1A92A6,CB2C5A,00,00,00,00,00,00
1A8D3D,CB3183,00,00,00,00,00,00
1A965A,CB386B,00,00,00,00,00,00
1A89C2,CB3FAE,00,00,00,00,00,00
1A8D81,CB463B,00,00,00,00,00,00
1A9109,CB4E63,00,00,00,00,00,00
1A91C1,CB56D7,00,00,00,00,00,00
1A9C6E,CB60EE,00,00,00,00,00,00
1A8D60,CB69AB,00,00,00,00,00,00
1A9617,CB748A,00,00,00,00,00,00
1A874D,CB7FE4,00,00,00,00,00,00
1A8DCD,CB8C0C,00,00,00,00,00,00
1A9680,CB96C4,00,00,00,00,00,00
1A9C27,CBA185,00,00,00,00,00,00
1A8507,CBAE2B,00,00,00,00,00,00
1A8C63,CBB95E,00,00,00,00,00,00
1A983D,CBC63F,00,00,00,00,00,00
1A90EB,CBD448,00,00,00,00,00,00
1A92FB,CBE1B0,00,00,00,00,00,00
1A88BD,CBF0F9,00,00,00,00,00,00
1A8EB7,CBFFCC,00,00,00,00,00,00
1A8FBD,CC0FBF,00,00,00,00,00,00
1A955B,CC2067,00,00,00,00,00,00
1A97EF,CC317F,00,00,00,00,00,00
1A8829,CC42A7,00,00,00,00,00,00
1A9975,CC54D6,00,00,00,00,00,00
1A8967,CC68D2,00,00,00,00,00,00
1A9A10,CC7D3C,00,00,00,00,00,00
1A906F,CC925E,00,00,00,00,00,00
1A8A50,CCA6C2,00,00,00,00,00,00
1A942C,CCBD25,00,00,00,00,00,00
1A9635,CCD22D,00,00,00,00,00,00
1A8750,CCE737,00,00,00,00,00,00
1A8FB6,CCFDA9,00,00,00,00,00,00
1A9097,CD1490,00,00,00,00,00,00
1A96F3,CD2ABC,00,00,00,00,00,00
1A9304,CD420E,00,00,00,00,00,00
1A8973,CD5906,00,00,00,00,00,00
1A98FC,CD6FBD,00,00,00,00,00,00
1A86E5,CD87FB,00,00,00,00,00,00
1A9359,CDA36E,00,00,00,00,00,00
1A9829,CDBE8A,00,00,00,00,00,00
1A8548,CDD93A,00,00,00,00,00,00
1A8F67,CDF4A8,00,00,00,00,00,00
1A93DC,CE114E,00,00,00,00,00,00
1A9A24,CE2DBC,00,00,00,00,00,00
1A8A1B,CE4708,00,00,00,00,00,00
1A8DC2,CE6395,00,00,00,00,00,00
1A8BD9,CE80DA,00,00,00,00,00,00
1A9926,CE9FD7,00,00,00,00,00,00
1A903F,CEC04B,00,00,00,00,00,00
1A905B,CEE03D,00,00,00,00,00,00
1A8DC0,CF010B,00,00,00,00,00,00
1A96F2,CF2101,00,00,00,00,00,00
1A8E39,CF4201,00,00,00,00,00,00
1A9218,CF61F1,00,00,00,00,00,00
1A9342,CF82B9,00,00,00,00,00,00
1A88BD,CFA293,00,00,00,00,00,00
1A8E14,CFC4EF,00,00,00,00,00,00
1A900B,CFE94A,00,00,00,00,00,00
1A8F24,D00E46,00,00,00,00,00,00
1A912A,D032C7,00,00,00,00,00,00
1A96FC,D056A9,00,00,00,00,00,00
1A9367,D07C86,00,00,00,00,00,00
1A982B,D0A2F9,00,00,00,00,00,00
1A8AD9,D0C96F,00,00,00,00,00,00
1A8740,D0EF55,00,00,00,00,00,00
1A9B28,D1179C,00,00,00,00,00,00
1A8F23,D14001,00,00,00,00,00,00
1A9AC7,D16812,00,00,00,00,00,00
1A88BD,D19359,00,00,00,00,00,00
1A92FE,D1BCAA,00,00,00,00,00,00
1A9618,D1E6E0,00,00,00,00,00,00
1A8857,D210D5,00,00,00,00,00,00
1A9B5B,D23B5C,00,00,00,00,00,00
1A8E19,D264AC,00,00,00,00,00,00
1A8906,D28EF0,00,00,00,00,00,00
1A8FC8,D2BA6D,00,00,00,00,00,00
1A9093,D2E71C,00,00,00,00,00,00
1A90B0,D313FE,00,00,00,00,00,00
1A9CAF,D34240,00,00,00,00,00,00
1A8C10,D3707F,00,00,00,00,00,00
1A9B48,D39DDD,00,00,00,00,00,00
1A886D,D3CCBE,00,00,00,00,00,00
1A92F1,D3FBE1,00,00,00,00,00,00
1A93F8,D4295B,00,00,00,00,00,00
1A87D9,D459C9,00,00,00,00,00,00
1A8F7B,D48B1B,00,00,00,00,00,00
1A8D90,D4BD03,00,00,00,00,00,00
1A99C3,D4F0BD,00,00,00,00,00,00
1A859A,D522C0,00,00,00,00,00,00
1A9EB3,D554D5,00,00,00,00,00,00
1A89F5,D587A7,00,00,00,00,00,00
1A8EAA,D5BB30,00,00,00,00,00,00
1A93A5,D5EDFA,00,00,00,00,00,00
1A8FA6,D621D3,00,00,00,00,00,00
1A9582,D65560,00,00,00,00,00,00
1A8BC2,D68693,00,00,00,00,00,00
1A8868,D6BBDE,00,00,00,00,00,00
1A8FE6,D6F1FE,00,00,00,00,00,00
1A9922,D72717,00,00,00,00,00,00
1A9899,D75B6F,00,00,00,00,00,00
1A8432,D7950D,00,00,00,00,00,00
1A8B8A,D7CBC9,00,00,00,00,00,00
1A8FEB,D7FA61,00,00,00,00,00,00
1A9CB8,D83091,00,00,00,00,00,00
1A8E26,D868DB,00,00,00,00,00,00
1A901B,D8A355,00,00,00,00,00,00
1A8D26,D8DD41,00,00,00,00,00,00
1A9C85,D9171B,00,00,00,00,00,00
1A87AC,D9525F,00,00,00,00,00,00
1A9050,D98DD3,00,00,00,00,00,00
1A9755,D9C8EF,00,00,00,00,00,00
1A841D,DA03E2,00,00,00,00,00,00
1A9E04,DA3EA9,00,00,00,00,00,00
1A891B,DA7A76,00,00,00,00,00,00
1A8F2A,DAB538,00,00,00,00,00,00
1A9A80,DAF142,00,00,00,00,00,00
1A86F3,DB2E8C,00,00,00,00,00,00
1A8B8F,DB6C33,00,00,00,00,00,00
1A95BD,DBAB4B,00,00,00,00,00,00
1A97EF,DBE853,00,00,00,00,00,00
1A89AF,DC2726,00,00,00,00,00,00
1A9043,51DE6,00,00,00,00,00,00
1A980A,5729E,00,00,00,00,00,00
1A8C6E,5C848,00,00,00,00,00,00
1A9427,61D40,00,00,00,00,00,00
1A89E9,67069,00,00,00,00,00,00
1A9103,6C663,00,00,00,00,00,00
1AA024,71C4C,00,00,00,00,00,00
1A91E4,770DE,00,00,00,00,00,00
1A92DB,7C69D,00,00,00,00,00,00
1A94FF,81C2B,00,00,00,00,00,00
1A8D9C,87180,00,00,00,00,00,00
1A90D8,8C6C0,00,00,00,00,00,00
1A9ABD,91C9D,00,00,00,00,00,00
1A8E07,96EE8,00,00,00,00,00,00
1A8E79,9C00A,00,00,00,00,00,00
1A92BD,A1335,00,00,00,00,00,00
1A9A78,A6747,00,00,00,00,00,00
1AA458,ABB22,00,00,00,00,00,00
1A7D94,B0EE1,00,00,00,00,00,00
1A8E01,B6320,00,00,00,00,00,00
1A90D5,BB6B3,00,00,00,00,00,00
1A90CE,C0A2C,00,00,00,00,00,00
1A951D,C5EA1,00,00,00,00,00,00
1A9B03,CB32B,00,00,00,00,00,00
1A903F,D0783,00,00,00,00,00,00
1A963A,D5E9B,00,00,00,00,00,00
1A8E36,DB31E,00,00,00,00,00,00
1A8AEB,E026B,00,00,00,00,00,00
1A932E,E55B5,00,00,00,00,00,00
1A9B9D,EA8A9,00,00,00,00,00,00
1A93F5,EFBA0,00,00,00,00,00,00
1A8AC1,F4EDC,00,00,00,00,00,00
1A957B,F9F28,00,00,00,00,00,00
1A9817,FEF55,00,00,00,00,00,00
1A8AD8,10413E,00,00,00,00,00,00
1A8EB6,109252,00,00,00,00,00,00
1A92A3,10E425,00,00,00,00,00,00
1A91FF,1134EF,00,00,00,00,00,00
1A9186,118626,00,00,00,00,00,00
1A9274,11D974,00,00,00,00,00,00
1A947D,122A42,00,00,00,00,00,00
1A9C7C,1276BB,00,00,00,00,00,00
1A89D9,12C90D,00,00,00,00,00,00
1A8C71,1319F6,00,00,00,00,00,00
1A9218,136985,00,00,00,00,00,00
1A9BB9,13B81F,00,00,00,00,00,00
1A9149,1407C9,00,00,00,00,00,00
1A8BE7,144FC7,00,00,00,00,00,00
1A94EF,1496F6,00,00,00,00,00,00
1A961B,14E57B,00,00,00,00,00,00
1A95F9,15357C,00,00,00,00,00,00
1A90A4,1587CF,00,00,00,00,00,00
1A8B11,15D6F4,00,00,00,00,00,00
1A91D9,162304,00,00,00,00,00,00
1A9281,166FC3,00,00,00,00,00,00
1A9721,16BC9F,00,00,00,00,00,00
1A8F8C,17084A,00,00,00,00,00,00
1A8D4F,175605,00,00,00,00,00,00
1A9371,17A385,00,00,00,00,00,00
1AA38A,17F05E,00,00,00,00,00,00
1A8A0E,183CB5,00,00,00,00,00,00
1A98B3,188A98,00,00,00,00,00,00
1A90EE,18D7D7,00,00,00,00,00,00
1A929C,192226,00,00,00,00,00,00
1A92FA,196E42,00,00,00,00,00,00
1A89B8,19BEDD,00,00,00,00,00,00
1A9113,1A0C94,00,00,00,00,00,00
1A9899,1A55BF,00,00,00,00,00,00
1A95E7,1A9F27,00,00,00,00,00,00
1A90A1,1AEB82,00,00,00,00,00,00
1A9671,1B35AA,00,00,00,00,00,00
1A9103,1B80B4,00,00,00,00,00,00
1A944D,1BC9F8,00,00,00,00,00,00
1A934C,1C11C6,00,00,00,00,00,00
1A9905,1C597F,00,00,00,00,00,00
1A9153,1CA244,00,00,00,00,00,00
1A924F,1CE7EB,00,00,00,00,00,00
1A96B9,1D2F1C,00,00,00,00,00,00
1A9453,1D7748,00,00,00,00,00,00
1A8E6E,1DBE90,00,00,00,00,00,00
1A8E0F,1E04D2,00,00,00,00,00,00
1A936A,1E4B7E,00,00,00,00,00,00
1A9FC5,1E9115,00,00,00,00,00,00
1A8F8D,1ED856,00,00,00,00,00,00
1A9275,1F20CD,00,00,00,00,00,00
1A8F22,1F68AE,00,00,00,00,00,00
1A8D25,1FAE81,00,00,00,00,00,00
1A92CD,1FF384,00,00,00,00,00,00
1A9173,2037F8,00,00,00,00,00,00
1A96D2,207F09,00,00,00,00,00,00
1A963E,20C57D,00,00,00,00,00,00
1A8D6E,210869,00,00,00,00,00,00
1A9162,214B1E,00,00,00,00,00,00
1AA02D,218E21,00,00,00,00,00,00
1A8BE4,21D12C,00,00,00,00,00,00
1A8B5A,221362,00,00,00,00,00,00
1A921B,22534F,00,00,00,00,00,00
1A9C16,2294D5,00,00,00,00,00,00
1A97BC,22DA56,00,00,00,00,00,00
1A874A,231BF7,00,00,00,00,00,00
1A91B4,235CA2,00,00,00,00,00,00
1A9BA0,239B18,00,00,00,00,00,00
1A8AC5,23DA32,00,00,00,00,00,00
1A8DE9,241731,00,00,00,00,00,00
1A93A0,24552A,00,00,00,00,00,00
1A9178,248CEC,00,00,00,00,00,00
1A90F3,24C82F,00,00,00,00,00,00
1A9283,2507DC,00,00,00,00,00,00
1A93A5,254690,00,00,00,00,00,00
1A9264,258698,00,00,00,00,00,00
1A928D,25C479,00,00,00,00,00,00
1A9254,2601FE,00,00,00,00,00,00
1A9277,263CFB,00,00,00,00,00,00
1A92E7,26767B,00,00,00,00,00,00
1A91AF,26B18B,00,00,00,00,00,00
1A9B73,26EB6F,00,00,00,00,00,00
1A8D4A,27277F,00,00,00,00,00,00
1A8EE7,276044,00,00,00,00,00,00
1A9062,2799EE,00,00,00,00,00,00
1A92AD,27D560,00,00,00,00,00,00
1A9F83,28126C,00,00,00,00,00,00
1A8D04,284BA8,00,00,00,00,00,00
1A99DB,288156,00,00,00,00,00,00
1A8F47,28B92C,00,00,00,00,00,00
1A8F25,28F116,00,00,00,00,00,00
1A8C66,2929B6,00,00,00,00,00,00
1A93F8,296380,00,00,00,00,00,00
1A9ACA,299D88,00,00,00,00,00,00
1A89B8,29D376,00,00,00,00,00,00
1A99EE,2A07EF,00,00,00,00,00,00
1A9245,2A3ED9,00,00,00,00,00,00
1A9215,2A75E4,00,00,00,00,00,00
1A8C6A,2AAB50,00,00,00,00,00,00
1A914B,2ADC3E,00,00,00,00,00,00
1A983F,2B0E98,00,00,00,00,00,00
1A9439,2B4126,00,00,00,00,00,00
1A8CAF,2B7678,00,00,00,00,00,00
1A9022,2BA6DA,00,00,00,00,00,00
1A94EC,2BD55A,00,00,00,00,00,00
1A9BD1,2C0591,00,00,00,00,00,00
1A87A5,2C36D3,00,00,00,00,00,00
1A9F6A,2C6747,00,00,00,00,00,00
1A8C84,2C999A,00,00,00,00,00,00
1A8CE0,2CCA99,00,00,00,00,00,00
1A926B,2CF775,00,00,00,00,00,00
1A9224,2D279F,00,00,00,00,00,00
1A95F3,2D5912,00,00,00,00,00,00
1A9F4A,2D8650,00,00,00,00,00,00
1A8530,2DB549,00,00,00,00,00,00
1A9119,2DE63E,00,00,00,00,00,00
1A9AE2,2E107B,00,00,00,00,00,00
1A91BC,2E392E,00,00,00,00,00,00
1A9772,2E6495,00,00,00,00,00,00
1A8CFF,2E8E58,00,00,00,00,00,00
1A95FF,2EBA3B,00,00,00,00,00,00
1A8FF9,2EE3DE,00,00,00,00,00,00
1A997B,2F0E78,00,00,00,00,00,00
1A883B,2F3932,00,00,00,00,00,00
1A8C2D,2F6173,00,00,00,00,00,00
1A97D8,2F89A7,00,00,00,00,00,00
1A964A,2FB00A,00,00,00,00,00,00
1A8FCE,2FD740,00,00,00,00,00,00
1A9072,2FFDDB,00,00,00,00,00,00
1A8D8A,301F98,00,00,00,00,00,00
1A8FE3,304262,00,00,00,00,00,00
1A9354,30686F,00,00,00,00,00,00
1A9E6B,30904E,00,00,00,00,00,00
1A918B,30B69C,00,00,00,00,00,00
1A95A3,30DBA7,00,00,00,00,00,00
1A9079,310130,00,00,00,00,00,00
1A8C5E,31242B,00,00,00,00,00,00
1A92F5,31481C,00,00,00,00,00,00
1A9AC4,3165E8,00,00,00,00,00,00
1A8BB5,318403,00,00,00,00,00,00
1A9CED,31A5D4,00,00,00,00,00,00
1A90F4,31C7C1,00,00,00,00,00,00
1A9176,31E63E,00,00,00,00,00,00
1A934E,320422,00,00,00,00,00,00
1A93A5,322284,00,00,00,00,00,00
1A8FBF,32423A,00,00,00,00,00,00
1A9C3D,3260C5,00,00,00,00,00,00
1A8554,327C5A,00,00,00,00,00,00
1A99C1,3299A7,00,00,00,00,00,00
1A9124,32B5FC,00,00,00,00,00,00
1A8C4C,32D689,00,00,00,00,00,00
1A9807,32F499,00,00,00,00,00,00
1A965C,330E00,00,00,00,00,00,00
1A891F,3328C1,00,00,00,00,00,00
1A8FE8,3342FC,00,00,00,00,00,00
1A9B93,335EC2,00,00,00,00,00,00
1A8D70,337974,00,00,00,00,00,00
1A8FBB,3391F4,00,00,00,00,00,00
1A93FE,33A9D0,00,00,00,00,00,00
1A9C9A,33C08F,00,00,00,00,00,00
1A8BAF,33D802,00,00,00,00,00,00
1A94E9,33EDB4,00,00,00,00,00,00
1A8F31,340348,00,00,00,00,00,00
1A8BD7,3415B7,00,00,00,00,00,00
1A8EA1,342A84,00,00,00,00,00,00
1A9D05,344066,00,00,00,00,00,00
1A8E9E,345306,00,00,00,00,00,00
1A901A,346641,00,00,00,00,00,00
1A997C,347B4A,00,00,00,00,00,00
1A8BDA,348FDB,00,00,00,00,00,00
1A9AAA,34A187,00,00,00,00,00,00
1A90D8,34B181,00,00,00,00,00,00
1A952D,34C4D3,00,00,00,00,00,00
1A8B0B,34D649,00,00,00,00,00,00
1A9813,34E74E,00,00,00,00,00,00
1A965A,34F81D,00,00,00,00,00,00
1A9146,3504C0,00,00,00,00,00,00
1A93FA,3511B5,00,00,00,00,00,00
1A924D,351F89,00,00,00,00,00,00
1A8B17,352CFE,00,00,00,00,00,00
1A90F1,35370F,00,00,00,00,00,00
1A9E25,3540CB,00,00,00,00,00,00
1A90AA,354D44,00,00,00,00,00,00
